Zone,weekday,hour,rides,avg_trip_miles,avg_fare,avg_driver_pay
Kew Gardens Hills,Tuesday,9,469,3.9516609808102343,21.289296375266524,17.51004264392324
Kew Gardens Hills,Tuesday,10,370,4.149021621621621,20.03545945945946,16.28910810810811
Kew Gardens Hills,Tuesday,11,307,4.467270358306189,21.534136807817593,17.22501628664495
Kew Gardens Hills,Tuesday,12,307,4.48899674267101,20.26169381107492,16.635504885993488
Kew Gardens Hills,Tuesday,13,346,4.664745664739884,22.558901734104047,18.306647398843932
Kew Gardens Hills,Tuesday,14,403,3.9348312655086852,21.147295285359803,17.349727047146402
Kew Gardens Hills,Tuesday,15,356,4.060901685393259,23.214803370786516,19.122977528089887
Kew Gardens Hills,Tuesday,16,339,4.078622418879056,22.623185840707965,19.159823008849557
Kew Gardens Hills,Tuesday,17,335,4.086883582089552,22.02579104477612,19.030776119402987
Kew Gardens Hills,Tuesday,18,320,4.285346875,20.663125,18.36875
Kew Gardens Hills,Tuesday,19,279,4.842799283154122,20.96874551971326,18.30677419354839
Kew Gardens Hills,Tuesday,20,205,4.654224390243902,20.561951219512196,17.657853658536585
Kew Gardens Hills,Tuesday,21,169,5.103094674556213,20.82562130177515,17.90023668639053
Kew Gardens Hills,Tuesday,22,138,5.623108695652174,21.343695652173913,18.15695652173913
Kew Gardens Hills,Tuesday,23,77,4.9283636363636365,18.81324675324675,16.133116883116884
Kew Gardens Hills,Wednesday,0,70,5.741585714285715,21.077571428571428,18.313000000000002
Kew Gardens Hills,Wednesday,1,27,6.169740740740741,21.822222222222223,18.288148148148146
Kew Gardens Hills,Wednesday,2,23,4.8671304347826085,18.64695652173913,14.450434782608696
Kew Gardens Hills,Wednesday,3,38,6.2520263157894735,23.71921052631579,17.119736842105265
Kew Gardens Hills,Wednesday,4,72,6.6758194444444445,26.46527777777778,20.08111111111111
Kew Gardens Hills,Wednesday,5,142,6.110225352112677,25.92661971830986,19.89704225352113
Kew Gardens Hills,Wednesday,6,246,5.498865853658536,26.849146341463417,21.203130081300813
Kew Gardens Hills,Wednesday,7,470,4.168965957446808,25.167191489361702,20.461787234042554
Kew Gardens Hills,Wednesday,8,562,3.924067615658363,22.55256227758007,19.484697508896797
Kew Gardens Hills,Wednesday,9,471,3.9421210191082805,21.045222929936305,17.05664543524416
Kew Gardens Hills,Wednesday,10,371,4.069072776280324,20.855687331536387,16.56433962264151
